COUNTY_NAME,2002,2007,2012,2017,2022
FLOYD,66333.0,45564.0,38713.0,44670.0,43461.0
FORSYTH,39002.0,23275.0,15739.0,15910.0,13239.0
GILMER,27062.0,30954.0,19578.0,26381.0,17728.0
GLASCOCK,12564.0,13487.0,12353.0,3147.0,8011.0
GLYNN,3078.0,1816.0,752.0,1128.0,945.0
GORDON,97045.0,74025.0,72582.0,80724.0,78182.0
GRADY,45667.0,43879.0,50388.0,50948.0,87574.0
GWINNETT,12457.0,6106.0,5272.0,5795.0,3523.0
HABERSHAM,54005.0,37240.0,65179.0,36142.0,41393.0
HALL,89149.0,75439.0,78551.0,50489.0,58643.0
HANCOCK,13460.0,9455.0,9506.0,16058.0,11305.0
HARALSON,24490.0,23602.0,21232.0,26272.0,20702.0
HARRIS,21634.0,12341.0,9695.0,17475.0,13255.0
HART,75997.0,91949.0,98847.0,95034.0,50083.0
HEARD,24286.0,21495.0,22683.0,41847.0,25345.0
IRWIN,35207.0,33868.0,35683.0,28815.0,29833.0
JASPER,36851.0,28282.0,23554.0,18482.0,40123.0
JEFF DAVIS,14269.0,11560.0,16287.0,12101.0,13903.0
JENKINS,29586.0,23454.0,17965.0,14346.0,20226.0
JONES,23215.0,19800.0,26345.0,8835.0,9337.0
LANIER,6908.0,8481.0,3481.0,3382.0,1191.0
LAURENS,59899.0,41948.0,39167.0,35452.0,36252.0
LONG,2441.0,7005.0,4725.0,5113.0,4499.0
LUMPKIN,21940.0,17691.0,16674.0,20949.0,23944.0
MCDUFFIE,34297.0,25536.0,23984.0,23972.0,32765.0
MCINTOSH,1556.0,1041.0,586.0,743.0,108.0
MERIWETHER,69217.0,40972.0,26683.0,26838.0,28908.0
MITCHELL,81010.0,85834.0,68544.0,82119.0,92083.0
MURRAY,30974.0,25887.0,24761.0,34495.0,41659.0
MUSCOGEE,4967.0,385.0,528.0,626.0,0.0
OCONEE,45152.0,30579.0,29731.0,32546.0,37565.0
OGLETHORPE,62312.0,91331.0,52526.0,57790.0,51745.0
PAULDING,14790.0,6380.0,7093.0,9615.0,5165.0
PEACH,10337.0,6847.0,4775.0,7838.0,5180.0
PIERCE,22941.0,23299.0,9632.0,8584.0,8825.0
QUITMAN,2919.0,3911.0,3472.0,855.0,3322.0
RABUN,9318.0,6840.0,5725.0,9044.0,3578.0
RICHMOND,7185.0,6983.0,7378.0,1994.0,1781.0
ROCKDALE,3923.0,2249.0,1556.0,955.0,6398.0
SCHLEY,10577.0,4969.0,5551.0,8299.0,6153.0
SCREVEN,28246.0,37924.0,36730.0,31916.0,29643.0
SPALDING,16593.0,12874.0,9180.0,9386.0,5594.0
STEPHENS,25587.0,19739.0,32929.0,35886.0,15512.0
STEWART,4570.0,3970.0,3936.0,4044.0,4486.0
TALBOT,13244.0,8368.0,8791.0,5881.0,5472.0
TALIAFERRO,15304.0,9466.0,9346.0,17033.0,7511.0
TATTNALL,57040.0,52891.0,47542.0,53977.0,34803.0
TELFAIR,26269.0,17369.0,18830.0,14057.0,15611.0
TERRELL,7778.0,11803.0,7147.0,7667.0,4359.0
THOMAS,49113.0,66414.0,47327.0,37463.0,65412.0
TIFT,37670.0,35852.0,27454.0,26907.0,27575.0
TOOMBS,41337.0,28887.0,38435.0,22601.0,27493.0
TOWNS,13104.0,9402.0,15645.0,8859.0,4510.0
TREUTLEN,5874.0,2671.0,3920.0,5588.0,5948.0
TROUP,31616.0,26333.0,23396.0,23968.0,21524.0
TURNER,43874.0,53017.0,21576.0,22622.0,24725.0
TWIGGS,7229.0,9159.0,8361.0,8869.0,10241.0
UPSON,30957.0,22824.0,19787.0,22185.0,21016.0
WARE,15702.0,10377.0,14167.0,10234.0,6027.0
WARREN,28818.0,21543.0,11290.0,21951.0,10365.0
